UID;company;Strasse;PLZ;city;UstId;Website;EIC_Typ;EIC_Code;EIC_Display_Name;EIC_Long_Name;EIC_Function;International
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L517-----1B;L-D8-D8-517-1;380-kV-line Gransee - Neuenhagen 517;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L517------F;L-D8-D8-517;380-kV-line Altentreptow/Nord - Neuenhagen 517;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L518------7;L-D8-D8-518;380-kV-line Lubmin - Malchow 518;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L520------P;L-D8-D8-520;380-kV-line Malchow - Neuenhagen 520;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L521-525--G;L-D8-D8-521-525;380-kV-line Ragow - Wustermark 521-525;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L522------9;L-D8-D8-522;380-kV-line Ragow - Thyrow 522;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L526------E;L-D8-D8-526;380-kV-line Thyrow - Wustermark 526;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L531-437--0;L-D8-D8-531-437;380-kV-line Ragow - Wolmirstedt 531-437;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L531------8;L-D8-D8-531;380-kV-line Ragow - Förderstedt 531;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L532------0;L-D8-D8-532;380-kV-line Ragow - Förderstedt 532;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L535-536--3;L-D8-D8-535-536;380-kV-line Lauchstädt - Klostermansfeld 535-536;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L535------D;L-D8-D8-535;380-kV-line Lauchstädt - Wolmirstedt 535;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L536------5;L-D8-D8-536;380-kV-line Klostermansfeld - Wolmirstedt 536;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L538-535--K;L-D8-D8-538-535;380-kV-line Klostermansfeld - Wolmierstedt 538-535;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L538------Q;L-D8-D8-538;380-kV-line Lauchstädt - Klostermansfeld 538;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L539------I;L-D8-D8-539;380-kV-line Ragow - Preilack 539;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L540------7;L-D8-D8-540;380-kV-line Ragow - Preilack 540;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L541-----0Y;L-D8-D8-541;380-kV-line Preilack - Graustein 541;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L542------S;L-D8-D8-542;380-kV-line Preilack - Graustein 542;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L543------K;L-D8-D8-543;380-kV-line Bentwisch - Güstrow 543;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L544------C;L-D8-D8-544;380-kV-line Bentwisch - Güstrow 544;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L546------X;L-D8-D8-546;380-kV-line Rostock - Bentwisch 546;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L547------P;L-D8-D8-547;380-kV-line Preilack - Neuenhagen - Eisenhüttenstadt 547;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L548------H;L-D8-D8-548;380-kV-line Preilack - Neuenhagen - Eisenhüttenstadt 548;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L551------R;L-D8-D8-551;380-kV-line Bärwalde - Schmölln 551;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L552------J;L-D8-D8-552;380-kV-line Bärwalde - Schmölln 552;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L553------B;L-D8-D8-553;380-kV-line Hagenwerder - Schmölln 553;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L554------3;L-D8-D8-554;380-kV-line Hagenwerder - Schmölln 554;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L555------W;L-D8-D8-555;380-kV-line Schmölln - Dresden/Süd 555;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L556------O;L-D8-D8-556;380-kV-line Schmölln - Dresden/Süd 556;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L557------G;L-D8-D8-557;380-kV-line Steumen - Bärwalde 557;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L558------8;L-D8-D8-558;380-kV-line Steumen - Bärwalde 558;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L559------0;L-D8-D8-559;380-kV-line Preilack - Streumen 559;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L560------Q;L-D8-D8-560;380-kV-line Preilack - Streumen 560;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L562------A;L-D8-D8-562;380-kV-line Ragow - Streumen 562;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L565------N;L-D8-D8-565;380-kV-line Graustein - Bärwalde 565;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L566------F;L-D8-D8-566;380-kV-line Graustein - Bärwalde 566;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L571------9;L-D8-D8-571;380-kV-line Streumen - Röhrsdorf 571;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L572------1;L-D8-D8-572;380-kV-line Streumen - Röhrsdorf 572;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L573------U;L-D8-D8-573;380-kV-line Röhrsdorf - Weida 573;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L574------M;L-D8-D8-574;380-kV-line Röhrsdorf - Remptendorf 574;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L575------E;L-D8-D8-575;380-kV-line Weida - Remptendorf 575;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L577------Z;L-D8-D8-577;380-kV-line Markersbach - Röhrsdorf - Zwönitz 577;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L578------R;L-D8-D8-578;380-kV-line Markersbach - Röhrsdorf - Zwönitz 578;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L585------5;L-D8-D8-585;380-kV-line Streumen - Eula 585;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L586------Y;L-D8-D8-586;380-kV-line Streumen - Eula 586;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L587------Q;L-D8-D8-587;380-kV-line Eula - Pulgar 587;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L588------I;L-D8-D8-588;380-kV-line Eula - Pulgar 588;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L589------A;L-D8-D8-589;380-kV-line Pulgar - Vieselbach 589;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L590-----0Y;L-D8-D8-590;380-kV-line Pulgar - Vieselbach 590;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L591------S;L-D8-D8-591;380-kV-line Dresden/Süd - Röhrsdorf 591;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L592------K;L-D8-D8-592;380-kV-line Dresden/Süd - Freiberg/Nord 592;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L594------4;L-D8-D8-594;380-kV-line Freiberg/Nord - Röhrsdorf 594;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L596------P;L-D8-D8-596;380-kV-line Putlitz/Süd - Perleberg - Putlitz 596;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L901------W;L-D8-D8-901;380-kV-line TPP Reuter/West - Reuter 901;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L902------O;L-D8-D8-902;380-kV-line TPP Reuter/West - Reuter 902;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L903------G;L-D8-D8-903;380-kV-line Reuter - Mitte 903;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L904------8;L-D8-D8-904;380-kV-line Reuter - Charlottenburg 904;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L906------T;L-D8-D8-906;380-kV-line Charlottenburg - Mitte 906;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L907------L;L-D8-D8-907;380-kV-line Teufelsbruch - Reuter 907;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L908------D;L-D8-D8-908;380-kV-line Teufelsbruch - Reuter 908;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L919------X;L-D8-D8-919;380-kV-line Mitte - Friedrichshain 919;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L920------M;L-D8-D8-920;380-kV-line Mitte - Friedrichshain 920;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L921------E;L-D8-D8-921;380-kV-line Friedrichshain - Marzahn 921;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L922------6;L-D8-D8-922;380-kV-line Friedrichshain - Marzahn 922;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L951------O;L-D8-D8-951;380-kV-line Brunsbüttel - Hamburg/Nord 951;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L952------G;L-D8-D8-952;380-kV-line Brunsbüttel - Hamburg/Nord 952;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L961------F;L-D8-D8-961;380-kV-line Hamburg/Nord - Hamburg/Ost 961;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L962------7;L-D8-D8-962;380-kV-line Hamburg/Nord - Hamburg/Ost 962;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L971------6;L-D8-D8-971;380-kV-line Hamburg/Ost - Hamburg/Süd 971;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L972------Z;L-D8-D8-972;380-kV-line Hamburg/Ost - Hamburg/Süd 972;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L991------P;L-D8-D8-991;380-kV-line Krümmel - Hamburg/Ost 991;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8L992------H;L-D8-D8-992;380-kV-line Krümmel - Hamburg/Ost 992;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LBAE-MAN--A;L-D8-D8-BAE-MAN;380-kV-line TPP Boxberg - Bärwalde Ma N;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LBAE-MAP--2;L-D8-D8-BAE-MAP;380-kV-line TPP Boxberg - Bärwalde Ma P;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LBAE-MAQ--Z;L-D8-D8-BAE-MAQ;380-kV-line TPP Boxberg - Bärwalde Ma Q;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LBAE-MAR--V;L-D8-D8-BAE-MAR;380-kV-line TPP Boxberg - Bärwalde Ma R;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LGRS-MAA--6;L-D8-D8-GRS-MAA;380-kV-line TPP Schwarze Pumpe - Graustein Ma A;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LGRS-MAB--2;L-D8-D8-GRS-MAB;380-kV-line TPP Schwarze Pumpe - Graustein Ma B;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPRL-MAA--9;L-D8-D8-PRL-MAA;380-kV-line TPP Jaenschwalde - Preilack Ma A;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPRL-MAB--5;L-D8-D8-PRL-MAB;380-kV-line TPP Jaenschwalde - Preilack Ma B;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPRL-MAC--1;L-D8-D8-PRL-MAC;380-kV-line TPP Jaenschwalde - Preilack Ma C;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPRL-MAD--Y;L-D8-D8-PRL-MAD;380-kV-line TPP Jaenschwalde - Preilack Ma D;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPRL-MAE--U;L-D8-D8-PRL-MAE;380-kV-line TPP Jaenschwalde - Preilack Ma E;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPRL-MAF--Q;L-D8-D8-PRL-MAF;380-kV-line TPP Jaenschwalde - Preilack Ma F;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPUL-MAR--P;L-D8-D8-PUL-MAR;380-kV-line TPP Lippendorf - Pulgar Ma R;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LPUL-MAS--L;L-D8-D8-PUL-MAS;380-kV-line TPP Lippendorf - Pulgar Ma S;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LSUE-MAA--8;L-D8-D8-SUE-MAA;380-kV-line TPP Moorburg - Hamburg/Süd Ma A;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8LSUE-MAB--4;L-D8-D8-SUE-MAB;380-kV-line TPP Moorburg - Hamburg/Süd Ma B;Internal Line;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T003NOR15-F;T-D8-D8-NOR3;Nord HH 380/110-kV Tr. 3;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201GUE25-B;T-D8-D8-GUE201;Güstrow 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201HER25-Z;T-D8-D8-HER201;Herlasgrün 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201MGD25-L;T-D8-D8-MGD201;Magdeburg 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201MZA25-X;T-D8-D8-MZA201;Marzahn 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201PAS25-Z;T-D8-D8-PAS201;Pasewalk 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201THY25-9;T-D8-D8-THY201;Thyrow 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201VIB25-U;T-D8-D8-VIB201;Vieselbach 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T201WK25--P;T-D8-D8-WK201;Wolkramshausen 220/110-kV Tr. 201;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202BW25--I;T-D8-D8-BW202;Bentwisch 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202CRO250Y;T-D8-D8-CRO202;Crossen 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202HER25-R;T-D8-D8-HER202;Herlasgrün 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202LHG250Y;T-D8-D8-LHG202;Lüdershagen 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202MGD25-D;T-D8-D8-MGD202;Magdeburg 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202MZA25-P;T-D8-D8-MZA202;Marzahn 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202NWS25-K;T-D8-D8-NWS202;Niederwiesa 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202PAS25-R;T-D8-D8-PAS202;Pasewalk 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202ROE250Y;T-D8-D8-ROE202;Röhrsdorf 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202TA25--O;T-D8-D8-TA202;Taucha 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202THY25-1;T-D8-D8-THY202;Thyrow 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202VIE25-7;T-D8-D8-VIE202;Vierraden 220/110-kV Tr. 202;Transformer;nein
660119;50Hertz Transmission GmbH;Heidestraße 2;10557;Berlin;DE813473551;http://www.50hertz.com;T;11TD8T202WD25--M;T-D8-D8-WD202;Weida 220/110-kV Tr. 202;Transformer;nein
